frame,gt_eyes_on_road,gt_eyes_off_road,gt_eyes_not_visible,gt_data_quality_problem,gt_unusual_event,pred_eyes_on_road,pred_eyes_off_road,pred_eyes_not_visible,pred_data_quality_problem,episodes_40s_episode_nr,gt_episodes_40s_time_buffer,gt_episodes_40s_is_distracted,pred_episodes_40s_time_buffer,pred_episodes_40s_is_distracted
10635,1,0,0,0,0,0.0,1.0,0,0,10,0.5999999999999999,0,0.5599999999999998,0
10636,1,0,0,0,0,1.0,0.0,0,0,10,0.5999999999999999,0,0.5599999999999998,0
10637,1,0,0,0,0,1.0,0.0,0,0,10,0.5999999999999999,0,0.5599999999999998,0
10638,1,0,0,0,0,1.0,0.0,0,0,10,0.6399999999999999,0,0.5599999999999998,0
10639,1,0,0,0,0,1.0,0.0,0,0,10,0.6799999999999999,0,0.5999999999999999,0
10640,1,0,0,0,0,1.0,0.0,0,0,10,0.72,0,0.6399999999999999,0
10641,1,0,0,0,0,1.0,0.0,0,0,10,0.76,0,0.6799999999999999,0
10642,1,0,0,0,0,1.0,0.0,0,0,10,0.8,0,0.72,0
10643,1,0,0,0,0,1.0,0.0,0,0,10,0.8400000000000001,0,0.76,0
10644,1,0,0,0,0,1.0,0.0,0,0,10,0.8800000000000001,0,0.8,0
10645,1,0,0,0,0,1.0,0.0,0,0,10,0.9200000000000002,0,0.8400000000000001,0
10646,1,0,0,0,0,1.0,0.0,0,0,10,0.9600000000000002,0,0.8800000000000001,0
10647,1,0,0,0,0,1.0,0.0,0,0,10,1.0000000000000002,0,0.9200000000000002,0
10648,1,0,0,0,0,1.0,0.0,0,0,10,1.0400000000000005,0,0.9600000000000002,0
10649,1,0,0,0,0,1.0,0.0,0,0,10,1.0800000000000003,0,1.0000000000000002,0
10650,1,0,0,0,0,1.0,0.0,0,0,10,1.1200000000000003,0,1.0400000000000005,0
10651,1,0,0,0,0,1.0,0.0,0,0,10,1.1600000000000004,0,1.0800000000000003,0
10652,1,0,0,0,0,1.0,0.0,0,0,10,1.2000000000000004,0,1.1200000000000003,0
10653,1,0,0,0,0,1.0,0.0,0,0,10,1.2400000000000004,0,1.1600000000000004,0
10654,1,0,0,0,0,1.0,0.0,0,0,10,1.2800000000000005,0,1.2000000000000004,0
10655,1,0,0,0,0,1.0,0.0,0,0,10,1.3200000000000005,0,1.2400000000000004,0
10656,1,0,0,0,0,1.0,0.0,0,0,10,1.3600000000000003,0,1.2800000000000005,0
10657,1,0,0,0,0,1.0,0.0,0,0,10,1.4000000000000006,0,1.3200000000000005,0
10658,1,0,0,0,0,1.0,0.0,0,0,10,1.4400000000000006,0,1.3600000000000003,0
10659,1,0,0,0,0,1.0,0.0,0,0,10,1.4800000000000006,0,1.4000000000000006,0
10660,1,0,0,0,0,1.0,0.0,0,0,10,1.520000000000001,0,1.4400000000000006,0
10661,1,0,0,0,0,1.0,0.0,0,0,10,1.5600000000000007,0,1.4800000000000006,0
10662,1,0,0,0,0,0.0,1.0,0,0,10,1.6000000000000008,0,1.4400000000000006,0
10663,1,0,0,0,0,0.0,1.0,0,0,10,1.6400000000000008,0,1.4000000000000006,0
10664,0,1,0,0,0,0.0,1.0,0,0,10,1.6000000000000008,0,1.3600000000000003,0
10665,0,1,0,0,0,0.0,1.0,0,0,10,1.5600000000000007,0,1.3200000000000005,0
10666,0,1,0,0,0,0.0,1.0,0,0,10,1.520000000000001,0,1.2800000000000005,0
10667,0,1,0,0,0,0.0,1.0,0,0,10,1.4800000000000006,0,1.2400000000000004,0
10668,0,1,0,0,0,0.0,1.0,0,0,10,1.4400000000000006,0,1.2000000000000004,0
10669,0,1,0,0,0,0.0,1.0,0,0,10,1.4000000000000006,0,1.1600000000000004,0
10670,0,1,0,0,0,0.0,1.0,0,0,10,1.3600000000000003,0,1.1200000000000003,0
10671,0,1,0,0,0,0.0,1.0,0,0,10,1.3200000000000005,0,1.0800000000000003,0
10672,0,1,0,0,0,0.0,1.0,0,0,10,1.2800000000000005,0,1.0400000000000005,0
10673,0,1,0,0,0,0.0,1.0,0,0,10,1.2400000000000004,0,1.0000000000000002,0
10674,0,1,0,0,0,0.0,1.0,0,0,10,1.2000000000000004,0,0.9600000000000002,0
10675,0,1,0,0,0,0.0,1.0,0,0,10,1.1600000000000004,0,0.9200000000000002,0
10676,0,1,0,0,0,0.0,1.0,0,0,10,1.1200000000000003,0,0.8800000000000001,0
10677,0,1,0,0,0,0.0,1.0,0,0,10,1.0800000000000003,0,0.8400000000000001,0
10678,0,1,0,0,0,0.0,1.0,0,0,10,1.0400000000000005,0,0.8,0
10679,0,1,0,0,0,0.0,1.0,0,0,10,1.0000000000000002,0,0.76,0
10680,0,1,0,0,0,0.0,1.0,0,0,10,0.9600000000000002,0,0.72,0
10681,0,1,0,0,0,0.0,1.0,0,0,10,0.9200000000000002,0,0.6799999999999999,0
10682,0,1,0,0,0,1.0,0.0,0,0,10,0.8800000000000001,0,0.6799999999999999,0
10683,1,0,0,0,0,1.0,0.0,0,0,10,0.8800000000000001,0,0.6799999999999999,0
10684,1,0,0,0,0,1.0,0.0,0,0,10,0.8800000000000001,0,0.6799999999999999,0
10685,1,0,0,0,0,1.0,0.0,0,0,10,0.8800000000000001,0,0.72,0
10686,1,0,0,0,0,1.0,0.0,0,0,10,0.9200000000000002,0,0.76,0
10687,1,0,0,0,0,1.0,0.0,0,0,10,0.9600000000000002,0,0.8,0
10688,1,0,0,0,0,1.0,0.0,0,0,10,1.0000000000000002,0,0.8400000000000001,0
10689,1,0,0,0,0,1.0,0.0,0,0,10,1.0400000000000005,0,0.8800000000000001,0
10690,1,0,0,0,0,1.0,0.0,0,0,10,1.0800000000000003,0,0.9200000000000002,0
10691,1,0,0,0,0,1.0,0.0,0,0,10,1.1200000000000003,0,0.9600000000000002,0
10692,1,0,0,0,0,1.0,0.0,0,0,10,1.1600000000000004,0,1.0000000000000002,0
10693,1,0,0,0,0,1.0,0.0,0,0,10,1.2000000000000004,0,1.0400000000000005,0
10694,1,0,0,0,0,1.0,0.0,0,0,10,1.2400000000000004,0,1.0800000000000003,0
10695,1,0,0,0,0,1.0,0.0,0,0,10,1.2800000000000005,0,1.1200000000000003,0
10696,1,0,0,0,0,1.0,0.0,0,0,10,1.3200000000000005,0,1.1600000000000004,0
10697,1,0,0,0,0,1.0,0.0,0,0,10,1.3600000000000003,0,1.2000000000000004,0
10698,1,0,0,0,0,1.0,0.0,0,0,10,1.4000000000000006,0,1.2400000000000004,0
10699,1,0,0,0,0,1.0,0.0,0,0,10,1.4400000000000006,0,1.2800000000000005,0
10700,1,0,0,0,0,1.0,0.0,0,0,10,1.4800000000000006,0,1.3200000000000005,0
10701,1,0,0,0,0,1.0,0.0,0,0,10,1.520000000000001,0,1.3600000000000003,0
10702,1,0,0,0,0,1.0,0.0,0,0,10,1.5600000000000007,0,1.4000000000000006,0
10703,1,0,0,0,0,1.0,0.0,0,0,10,1.6000000000000008,0,1.4400000000000006,0
10704,1,0,0,0,0,1.0,0.0,0,0,10,1.6400000000000008,0,1.4800000000000006,0
10705,1,0,0,0,0,1.0,0.0,0,0,10,1.6800000000000008,0,1.520000000000001,0
10706,1,0,0,0,0,1.0,0.0,0,0,10,1.7200000000000009,0,1.5600000000000007,0
10707,1,0,0,1,0,1.0,0.0,0,0,10,1.760000000000001,0,1.6000000000000008,0
10708,1,0,0,1,0,1.0,0.0,0,0,10,1.800000000000001,0,1.6400000000000008,0
10709,1,0,0,1,0,1.0,0.0,0,0,10,1.840000000000001,0,1.6800000000000008,0
10710,1,0,0,1,0,1.0,0.0,0,0,10,1.880000000000001,0,1.7200000000000009,0
10711,1,0,0,1,0,1.0,0.0,0,0,10,1.9200000000000008,0,1.760000000000001,0
10712,1,0,0,1,0,1.0,0.0,0,0,10,1.9600000000000009,0,1.800000000000001,0
10713,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,1.840000000000001,0
10714,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,1.880000000000001,0
10715,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,1.9200000000000008,0
10716,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,1.9600000000000009,0
10717,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10718,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10719,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10720,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10721,1,0,0,0,0,0.0,1.0,0,0,10,2.0,0,1.96,0
10722,1,0,0,0,0,0.0,1.0,0,0,10,2.0,0,1.92,0
10723,1,0,0,0,0,0.0,1.0,0,0,10,2.0,0,1.88,0
10724,1,0,0,0,0,0.0,1.0,0,0,10,2.0,0,1.84,0
10725,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,1.84,0
10726,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,1.84,0
10727,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,1.84,0
10728,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,1.88,0
10729,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,1.92,0
10730,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,1.96,0
10731,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10732,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10733,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10734,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10735,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10736,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10737,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10738,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10739,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10740,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10741,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10742,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10743,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10744,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10745,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10746,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10747,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10748,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10749,1,0,0,1,0,1.0,0.0,0,1,10,2.0,0,2.0,0
10750,1,0,0,1,0,1.0,0.0,0,1,10,2.0,0,2.0,0
10751,1,0,0,1,0,1.0,0.0,0,1,10,2.0,0,2.0,0
10752,1,0,0,1,0,1.0,0.0,0,1,10,2.0,0,2.0,0
10753,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10754,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10755,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10756,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10757,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10758,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10759,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10760,1,0,0,1,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10761,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10762,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10763,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10764,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10765,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10766,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10767,1,0,0,0,0,1.0,0.0,0,0,10,2.0,0,2.0,0
10768,0,1,0,0,0,0.0,1.0,0,0,10,1.96,0,1.96,0
10769,0,1,0,0,0,0.0,1.0,0,0,10,1.92,0,1.92,0
10770,0,1,0,0,0,0.0,1.0,0,0,10,1.88,0,1.88,0
10771,0,1,0,0,0,0.0,1.0,0,0,10,1.84,0,1.84,0
10772,0,1,0,0,0,0.0,1.0,0,0,10,1.7999999999999998,0,1.7999999999999998,0
10773,0,1,0,0,0,0.0,1.0,0,0,10,1.7599999999999998,0,1.7599999999999998,0
10774,0,1,0,0,0,0.0,1.0,0,0,10,1.7199999999999998,0,1.7199999999999998,0
10775,0,1,0,0,0,0.0,1.0,0,0,10,1.6799999999999995,0,1.6799999999999995,0
10776,0,1,0,0,0,0.0,1.0,0,0,10,1.6399999999999997,0,1.6399999999999997,0
10777,0,1,0,0,0,0.0,1.0,0,0,10,1.5999999999999996,0,1.5999999999999996,0
10778,0,1,0,0,0,0.0,1.0,0,0,10,1.5599999999999996,0,1.5599999999999996,0
10779,0,1,0,0,0,0.0,1.0,0,0,10,1.5199999999999996,0,1.5199999999999996,0
10780,0,1,0,0,0,0.0,1.0,0,0,10,1.4799999999999995,0,1.4799999999999995,0
10781,0,1,0,0,0,0.0,1.0,0,0,10,1.4399999999999995,0,1.4399999999999995,0
10782,0,1,0,0,0,0.0,1.0,0,0,10,1.3999999999999997,0,1.3999999999999997,0
10783,0,1,0,0,0,0.0,1.0,0,0,10,1.3599999999999994,0,1.3599999999999994,0
10784,0,1,0,0,0,0.0,1.0,0,0,10,1.3199999999999994,0,1.3199999999999994,0
10785,0,1,0,0,0,0.0,1.0,0,0,10,1.2799999999999994,0,1.2799999999999994,0
10786,0,1,0,0,0,0.0,1.0,0,0,10,1.239999999999999,0,1.239999999999999,0
10787,0,1,0,0,0,0.0,1.0,0,0,10,1.1999999999999993,0,1.1999999999999993,0
10788,0,1,0,0,0,0.0,1.0,0,0,10,1.1599999999999993,0,1.1599999999999993,0
10789,0,1,0,0,0,0.0,1.0,0,0,10,1.1199999999999992,0,1.1199999999999992,0
10790,0,1,0,0,0,0.0,1.0,0,0,10,1.0799999999999992,0,1.0799999999999992,0
10791,0,1,0,0,0,0.0,1.0,0,0,10,1.0399999999999991,0,1.0399999999999991,0
10792,0,1,0,0,0,0.0,1.0,0,0,10,0.9999999999999992,0,0.9999999999999992,0
10793,0,1,0,0,0,0.0,1.0,0,0,10,0.9599999999999992,0,0.9599999999999992,0
10794,0,1,0,0,0,0.0,1.0,0,0,10,0.9199999999999989,0,0.9199999999999989,0
10795,0,1,0,0,0,0.0,1.0,0,0,10,0.879999999999999,0,0.879999999999999,0
10796,0,1,0,0,0,0.0,1.0,0,0,10,0.839999999999999,0,0.839999999999999,0
10797,0,1,0,0,0,0.0,1.0,0,0,10,0.7999999999999989,0,0.7999999999999989,0
10798,0,1,0,0,0,0.0,1.0,0,0,10,0.7599999999999989,0,0.7599999999999989,0
10799,0,1,0,0,0,0.0,1.0,0,0,10,0.7199999999999989,0,0.7199999999999989,0
10800,0,1,0,0,0,0.0,1.0,0,0,10,0.6799999999999988,0,0.6799999999999988,0
10801,0,1,0,0,0,0.0,1.0,0,0,10,0.6399999999999988,0,0.6399999999999988,0
10802,0,1,0,0,0,0.0,1.0,0,0,10,0.5999999999999988,0,0.5999999999999988,0
10803,0,1,0,0,0,0.0,1.0,0,0,10,0.5599999999999987,0,0.5599999999999987,0
10804,0,1,0,0,0,0.0,1.0,0,0,10,0.5199999999999987,0,0.5199999999999987,0
10805,0,1,0,0,0,0.0,1.0,0,0,10,0.4799999999999987,0,0.4799999999999987,0
10806,0,1,0,0,0,0.0,1.0,0,0,10,0.4399999999999987,0,0.4399999999999987,0
10807,0,1,0,0,0,0.0,1.0,0,0,10,0.3999999999999988,0,0.3999999999999988,0
10808,0,1,0,0,0,0.0,1.0,0,0,10,0.3599999999999988,0,0.3599999999999988,0
10809,0,1,0,0,0,0.0,1.0,0,0,10,0.3199999999999988,0,0.3199999999999988,0
10810,0,1,0,0,0,0.0,1.0,0,0,10,0.2799999999999988,0,0.2799999999999988,0
10811,0,1,0,0,0,0.0,1.0,0,0,10,0.2399999999999988,0,0.2399999999999988,0
10812,0,1,0,0,0,0.0,1.0,0,0,10,0.1999999999999988,0,0.1999999999999988,0
10813,0,1,0,0,0,0.0,1.0,0,0,10,0.15999999999999878,0,0.15999999999999878,0
10814,0,1,0,0,0,0.0,1.0,0,0,10,0.11999999999999875,0,0.11999999999999875,0
10815,0,1,0,0,0,0.0,1.0,0,0,10,0.07999999999999878,0,0.07999999999999878,0
10816,0,1,0,0,0,0.0,1.0,0,0,10,0.039999999999998766,0,0.039999999999998766,0
10817,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10818,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10819,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10820,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10821,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10822,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10823,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10824,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10825,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10826,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10827,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10828,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10829,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10830,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10831,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10832,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10833,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10834,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10835,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10836,1,0,0,0,0,1.0,0.0,0,0,10,0.04,0,0.04,0
10837,1,0,0,0,0,1.0,0.0,0,0,10,0.08,0,0.08,0
10838,1,0,0,0,0,1.0,0.0,0,0,10,0.12,0,0.12,0
10839,1,0,0,0,0,1.0,0.0,0,0,10,0.16,0,0.16,0
10840,1,0,0,0,0,1.0,0.0,0,0,10,0.2,0,0.2,0
10841,1,0,0,0,0,1.0,0.0,0,0,10,0.24,0,0.24,0
10842,1,0,0,0,0,1.0,0.0,0,0,10,0.28,0,0.28,0
10843,1,0,0,0,0,1.0,0.0,0,0,10,0.32,0,0.32,0
10844,1,0,0,0,0,1.0,0.0,0,0,10,0.36,0,0.36,0
10845,1,0,0,0,0,0.0,1.0,0,0,10,0.4,0,0.32,0
10846,0,1,0,0,0,0.0,1.0,0,0,10,0.36,0,0.28,0
10847,0,1,0,0,0,0.0,1.0,0,0,10,0.32,0,0.24,0
10848,0,1,0,0,0,0.0,1.0,0,0,10,0.28,0,0.2,0
10849,0,1,0,0,0,0.0,1.0,0,0,10,0.24,0,0.16,0
10850,0,1,0,0,0,0.0,1.0,0,0,10,0.2,0,0.12,0
10851,0,1,0,0,0,0.0,1.0,0,0,10,0.16,0,0.07999999999999999,0
10852,0,1,0,0,0,0.0,1.0,0,0,10,0.12,0,0.03999999999999999,0
10853,0,1,0,0,0,0.0,1.0,0,0,10,0.07999999999999999,0,0.0,1
10854,0,1,0,0,0,0.0,1.0,0,0,10,0.03999999999999999,0,0.0,1
10855,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10856,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10857,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10858,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10859,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10860,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10861,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10862,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10863,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10864,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10865,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10866,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10867,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10868,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10869,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10870,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10871,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10872,1,0,0,0,0,1.0,0.0,0,0,10,0.04,0,0.04,0
10873,1,0,0,0,0,1.0,0.0,0,0,10,0.08,0,0.08,0
10874,1,0,0,0,0,0.0,1.0,0,0,10,0.12,0,0.04,0
10875,1,0,0,0,0,0.0,1.0,0,0,10,0.16,0,0.0,1
10876,0,1,0,0,0,0.0,1.0,0,0,10,0.12,0,0.0,1
10877,0,1,0,0,0,0.0,1.0,0,0,10,0.07999999999999999,0,0.0,1
10878,0,1,0,0,0,0.0,1.0,0,0,10,0.03999999999999999,0,0.0,1
10879,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10880,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10881,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10882,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10883,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10884,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10885,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10886,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10887,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10888,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10889,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10890,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10891,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10892,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10893,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10894,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10895,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10896,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10897,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10898,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10899,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10900,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10901,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10902,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10903,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10904,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10905,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10906,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10907,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10908,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10909,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10910,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10911,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10912,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10913,0,1,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10914,0,1,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10915,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.0,1
10916,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.04,0
10917,1,0,0,0,0,1.0,0.0,0,0,10,0.0,1,0.08,0
10918,1,0,0,0,0,1.0,0.0,0,0,10,0.04,0,0.12,0
10919,1,0,0,0,0,1.0,0.0,0,0,10,0.08,0,0.16,0
10920,1,0,0,0,0,1.0,0.0,0,0,10,0.12,0,0.2,0
10921,1,0,0,0,0,1.0,0.0,0,0,10,0.16,0,0.24,0
10922,1,0,0,0,0,1.0,0.0,0,0,10,0.2,0,0.28,0
10923,1,0,0,0,0,1.0,0.0,0,0,10,0.24,0,0.32,0
10924,0,1,0,0,0,1.0,0.0,0,0,10,0.2,0,0.36,0
10925,0,1,0,0,0,0.0,1.0,0,0,10,0.16,0,0.32,0
10926,0,1,0,0,0,0.0,1.0,0,0,10,0.12,0,0.28,0
10927,0,1,0,0,0,0.0,1.0,0,0,10,0.07999999999999999,0,0.24,0
10928,0,1,0,0,0,0.0,1.0,0,0,10,0.03999999999999999,0,0.2,0
10929,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.16,0
10930,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.12,0
10931,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.07999999999999999,0
10932,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.03999999999999999,0
10933,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10934,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10935,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10936,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10937,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10938,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10939,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10940,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10941,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10942,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10943,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10944,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10945,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10946,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10947,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10948,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10949,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10950,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10951,0,1,0,0,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10952,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10953,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10954,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10955,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10956,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
10957,0,1,0,1,0,0.0,1.0,0,0,10,0.0,1,0.0,1
